image,title,sub_title,price,sale,unit,delivery_type,weigth,shipping_type,origin,allergen,shelf_life,information,sub_product_name_list,sub_product_price_list,product_image,check_point_image,description_title,description_content,description_image
https://img-cf.kurly.com/shop/data/goods/152582765297y0.jpg,[쌜모네키친] 연어 스테이크,빛 발하는 근사한 존재감,"9,900원",0%,1팩,샛별배송/택배배송,200g,냉동/종이포장,노르웨이,,,냉동 상태의 연어를 100% 완전 해동후 조리를 권장합니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20181010/gv40000033178_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180410/gv00000020980_1.jpg,"빛을 발하는 근사한 존재감
[쌜모네키친] 연어 스테이크","어떻게 요리해도 맛있는 연어. 오늘의 추천 메뉴는 '연어 스테이크'입니다. 쌜모네키친이 전하는 스테이크용 연어 필렛을 만나보세요. 노르웨이 청정 해역에서 건강하게 자라난 풍미 좋은 연어랍니다. 껍질과 가시가 하나하나 손질돼 나왔기에 여러분은 그냥 요리만 하면 되세요. 소금과 후추로 톡톡 간을 살짝 더하고, 오일을 살짝 두른 팬에서 앞뒤로 굽기만 하면 끝. 세상 쉽게 완성되는 연어 스테이크는 화려한 기교나 특별한 재료 없이도 당당히, 식탁 위로 존재감을 발휘해요. 생연어가 부담스러운 연어 초심자도, 연어라면 사족을 못쓰는 연어 러버들도 모두 반할 맛. 쌜모네키친 연어 스테이크를 손님 상차림용으로도 간편히 내놓아 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20180405/gv30000020979_1.jpg
https://img-cf.kurly.com/shop/data/goods/159410248357y0.jpg,[바븐] 완도 전복 (3마리/300g 내외)(생물),맛도 크기도 특별한,"23,500원",15%,1팩,샛별배송/택배배송,300g 내외/100~110g X 3마리,냉장/종이포장,국산,,수령 후 가급적 빠른 섭취 부탁드립니다,"생물의 예민한 특성상, 배송 과정에서 기절하거나 움직임이 둔해질 수 있으며 이는 상품이 변질된 것이 아님을 안내드립니다.",[],[],https://img-cf.kurly.com/shop/data/goodsview/20200717/gv00000107960_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200707/gv30000105828_1.jpg,"맛도 크기도 특별한
[바븐] 완도 전복","보양식 하면 빠질 수 없는 식재료가 바로 전복이죠. 바븐은 전라남도 완도군의 깊고 차가운 바다에서 키운 큼지막한 전복 3마리를 담아 보내드려요. 새벽에 바닷물과 산소를 주입하는 포장 작업을 마친 전복은 당일 컬리에 입고되어 신선함을 유지하고 있어요. 손질한 전복은 속이 뜨끈뜨끈해지는 전복죽으로 끓여 보세요. 전복밥을 지어 맛깔나는 양념장에 비벼 드셔도 좋고, 쫄깃한 살 부분만 버터구이로 조리하셔도 더할 나위 없을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200707/gv10000105827_1.jpg
https://img-cf.kurly.com/shop/data/goods/1591077602369y0.jpg,[은하수산] 노르웨이 생연어 400g(횟감),원하는 대로 즐기는 연어,"22,000원",10%,1팩,샛별배송/택배배송,400g,냉장/종이포장,노르웨이산,"- 본 제품은 대두, 밀, 고등어, 오징어, 게, 새우, 조개류, 닭고기, 돼지고기, 쇠고기를 사용한 제품과 같은 제조시설에서 제조",수령 후 가급적 빠른 섭취 부탁드립니다,[공지사항] 8월 31일까지 별도 할인 행사 상품입니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200602/gv30000098574_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200602/gv20000098567_1.jpg,"원하는 대로 즐기는 연어
[은하수산]
노르웨이 생연어(횟감)","연어 좀 즐길 줄 아는 분이라면 지금 소개하는 연어가 반가울 거예요. 노르웨이에서 항공 직송으로 날아온 신선한 생연어 필렛이랍니다. 어획 후 가공, 배송하는 과정에서 얼리지 않았기 때문에 연어 본연의 맛과 식감을 즐길 수 있어요. 살이 풍부한 부위만을 도톰한 필렛 한 덩어리로 가공했어요. 껍질을 깔끔하게 손질했기 때문에 원하는 대로 즐길 수 있죠. 슬라이스하여 생연어회나 초밥, 덮밥으로 활용하거나 연어장을 담가보세요. 원하는 정도로 구워서 큼지막한 연어 스테이크로 즐겨도 좋아요.",https://img-cf.kurly.com/shop/data/goodsview/20200602/gv10000098566_1.jpg
https://img-cf.kurly.com/shop/data/goods/1588903303188y0.jpg,[우주] 순살 삼치 500g(냉동),조리도 섭취도 간편하게,"8,900원",25%,1팩,샛별배송/택배배송,500g,냉동/종이포장,국산,"- 본 제품은 난류(계란), 우유, 대두, 밀, 고등어, 게, 닭고기, 쇠고기, 오징어, 조개류(굴, 전복, 홍합 포함)를 사용한 제품과 같은 제조시설에서 제조",,수령일 포함 365일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 2년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200508/gv30000094462_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200508/gv40000094437_1.jpg,"조리도 섭취도 간편하게
[우주] 순살 삼치","삼치는 맛이 담백하면서도 고소해 아이와 어른의 밥반찬으로 모두 좋죠. 하지만 은근히 자잘한 가시가 살 곳곳에 있어 일일이 발라내기가 가끔은 귀찮기도 합니다. 우주의 순살 삼치는 이런 번거로움을 간단하게 해결하는 제품이에요. 국산 삼치에서 살을 잘 발라낸 후 가시를 깔끔하게 제거해, 앞뒤로 잘 구우면 간편하게 한 상을 차릴 수 있지요. 천일염으로 간간하게만 간을 더해두었으니 따로 손질하지 않으셔도 괜찮아요. 한 번 먹기 좋은 양으로 다듬었으니 남길 염려도 없답니다.",https://img-cf.kurly.com/shop/data/goodsview/20200508/gv10000094436_1.jpg
https://img-cf.kurly.com/shop/data/goods/1524705895438y0.jpg,One-Frozen 노르웨이 고등어 2종 (2개입/3개입)(냉동),단 한 번의 냉동으로 감칠맛을 지킨,"4,500원",0%,1묶음,샛별배송/택배배송,100g*3개입 / 140g*2개입,냉동/종이포장,노르웨이,- 고등어 함유,,염을 하지 않은 고등어로 기호에 맞게 간을 하여 섭취하시길 권장합니다.,"['One-Frozen 노르웨이 고등어(100g*3개입)', 'One-Frozen 노르웨이 고등어(140g*2개입)']","['4,500원', '4,500원']",https://img-cf.kurly.com/shop/data/goodsview/20180426/gv40000022146_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180424/gv20000022078_1.jpg,"단 한 번의 냉동으로 감칠맛을 지킨
One-Frozen 노르웨이 고등어 (냉동)","물이 차갑고 맑은 노르웨이 연안에선 DHA, 오메가-3가 풍부한 노르웨이 고등어가 많이 잡힙니다. 이번에 소개하는 노르웨이 고등어는 현지에서 깨끗하게 손질한 뒤 곧바로 급속으로 얼린 One-Frozen 제품이에요. 고등어 고유의 감칠맛이 손실되는 것을 막기 위해 냉동하는 공정을 일원화하고 냉동 온도도 철저하게 유지했답니다. 살만 남긴 필렛 타입이라 구워 먹긴 또 얼마나 쉽다고요. 노릇노릇하게 구운 고등어의 살을 젓가락으로 집어 보면 탱탱하고, 입에 넣어 맛을 보면 촉촉하지요. 노르웨이에서 우리 곁으로 찾아온, One-Frozen 고등어를 컬리에서 만나 보세요.



영상으로 미리 만나는 노르웨이 고등어",https://img-cf.kurly.com/shop/data/goodsview/20180426/gv00000022077_1.jpg
https://img-cf.kurly.com/shop/data/goods/1590657678748y0.jpg,[소중한식사] 양념 장어구이,마음 든든한 한 끼,"15,500원",0%,1팩,샛별배송 ONLY,250g,냉장/종이포장,,"- 대두, 밀 함유",수령일 포함 2일 남은 제품을 보내 드립니다.,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200528/gv20000097877_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200528/gv20000097876_1.jpg,"마음 든든한 한 끼
[소중한식사]
양념 장어구이","장어구이를 쌀밥 위에 올려 먹으면 그렇게 든든할 수가 없어요. 밥그릇을 싹 비운 후에는 '참 잘 먹었다'라는 생각이 절로 들지요. 소중한 식사는 그 맛을 좀 더 간편하게 즐기실 수 있도록 밥 위에 바로 올려 먹는 양념 장어구이를 준비했습니다. 장어 한 마리를 정성스럽게 구워서 담고, 채썬 양파와 소스까지 알차게 구성했어요. 갓 지은 밥에 장어구이를 올려 약간만 더 데워주면 마음 든든한 한 끼가 간단하게 완성된답니다. 취향에 맞게 생강채, 무순 등을 곁들여보세요. 혹은 구이 그대로 데워서 드셔도 좋을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200528/gv30000097875_1.jpg
https://img-cf.kurly.com/shop/data/goods/1513651162721y0.jpg,[제주창해수산] 제주 고등어살 160~180g / 1쪽(냉동),제주 남단 청정 바다에서 건져올린 제주 고등어,"3,200원",0%,1팩,샛별배송/택배배송,1쪽 / 160~180g,냉동/종이포장,국산,,,수령일 포함 360일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 720일),[],[],,,,,
https://img-cf.kurly.com/shop/data/goods/1576219760326y0.jpg,[바비엔] 간편 고등어구이,간편히 즐기는 바다의 고소함,"5,900원",0%,1팩,샛별배송/택배배송,200g / 2토막,냉동/종이포장,,- 고등어 함유,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20191213/gv20000072804_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191213/gv30000072802_1.jpg,"간편하게 즐기는 바다의 고소함
[바비엔] 간편 고등어구이","씹을수록 고소함이 배어나오는 고등어는 가히 국민 반찬이라는 수식어가 아깝지 않은데요. 그렇지만 굽고 난 후 오래 환기를 시켜야 할 만큼 냄새가 강해 선뜻 반찬 재료로 고르기에는 고민이 되죠. 그럴 땐 2~3분이면 냄새, 연기 걱정 없이 쉽게 완성 가능한 바비엔의 '간편 고등어구이'를 추천드릴게요. 청정 노르웨이에서 어획한 고등어를 오븐에서 한 번 구워낸 후 포장했기에, 따로 조리할 필요 없이 전자레인지에 돌리기만 하면 된답니다. 또 식품첨가물이아닌 정제된 천일염만을 사용하여 적당히 간을 맞췄기 때문에 건강하게 즐길 수 있어요. 넉넉하게 두 토막이 들어 있어 가족들의 한 끼 식사 반찬으로도 충분해요.",https://img-cf.kurly.com/shop/data/goodsview/20191213/gv10000072801_1.jpg
https://img-cf.kurly.com/shop/data/goods/1595483747723y0.jpg,[더오담] 찐보리굴비(특대/185g)(냉동),내장이 제거되고 감칠맛이 한층 더 깊어진,"13,900원",0%,1마리,샛별배송/택배배송,185g,냉동/종이포장,,,,"[안내사항] ""중국산"" 부세굴비를 사용한 제품입니다.",[],[],https://img-cf.kurly.com/shop/data/goodsview/20200723/gv00000109255_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200723/gv10000109254_1.jpg,"감칠맛이 한층 더 깊어진
[더오담] 찐보리굴비 (특대)","예로부터 잘 말린 굴비를 신선하게 유지하기 위해, 보리를 켜켜이 채운 항아리 속에 보관하곤 했지요. 더오담은 해풍에 자연 건조한 뒤 국산 겉보리와 함께 포장한 보리 굴비를 선보여요. 내장을 꼼꼼하게 손질하고 한차례 쪄낸 덕분에 별도의 손질 없이도 간편하게 즐길 수 있답니다. 전자레인지 또는 프라이팬에 조리해 짭짤한 감칠맛과 야들야들한 식감을 제대로 만끽해 보세요. 발라낸 살 두어 점만 얹어줘도 밥 한 공기를 술술 비워낼 수 있을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200723/gv10000109253_1.jpg
https://img-cf.kurly.com/shop/data/goods/1591152614397y0.jpg,[양포어장] 손질통오징어 320g(냉동),간편하게 활용할 수 있는,"5,900원",0%,1팩,샛별배송/택배배송,320g,냉동/종이포장,원양산,,,수령일 포함 180일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 1년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200619/gv20000102262_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200603/gv00000098796_1.jpg,"간편하게 활용할 수 있는
[양포어장] 손질통오징어","쫄깃한 살에 다양하게 조리할 수 있는 오징어. 내장을 제거해야 하는 오징어 요리를 할 때면, 손질이 손에 익지 않은 경우 뜻밖에 애를 먹을 수도 있죠. 그래서 양포어장은 내장을 깔끔하게 손질해서 몸통과 다리를 분리해놓은 손질 통오징어를 준비했어요. 두 마리를 담았으니 해동해서 국이나 찜, 무침이나 볶음, 버터구이까지 다양한 별미 요리로 활용해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200603/gv20000098795_1.jpg
https://img-cf.kurly.com/shop/data/goods/159348507110y0.jpg,제주고등어살 180g(특대)(냉동),제주에서 낚은 푸른 영양,"3,900원",0%,1미,샛별배송/택배배송,180g 이상,냉동/종이포장,국산,-고등어 함유,,수령일 포함 365일 이상 남은 상품을 보내드립니다. (유통기한: 제조일로부터 2년),[],[],https://img-cf.kurly.com/shop/data/goodsview/20200630/gv20000104309_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200630/gv40000104308_1.jpg,"제주에서 낚은 푸른 영양
제주 고등어살 (특대)","제주도의 먹거리를 얘기할 때 등이 푸른 고등어를 빼놓을 순 없지요. 이번에 컬리는 제주 고등어 중에서도 큼지막한 것들을 골라 손질한 특대 사이즈 고등어살을 소개합니다. 고등어를 딱 반으로 가른 후 천일염으로 적절하게 간을 하고, 진공 포장 후 급속 냉동해 맛과 신선함이 살아 있어요. 살에 기름기가 적고 담백해 구이는 물론 조림이나 튀김 등 다양한 요리로 활용하기도 좋습니다. 해동 후 제주의 청정한 해역에서 낚은 푸른 영양을 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200630/gv20000104307_1.jpg
